subspace1,subspace2,breakdown,correlation
Hyundai;Pickup;,Volkswagen;Compact;,Year,nan
Hyundai;Pickup;,Volkswagen;Fullsize;,Year,nan
Hyundai;Pickup;,Volkswagen;Midsize;,Year,nan
Hyundai;Pickup;,Volkswagen;Sporty;,Year,nan
Hyundai;Pickup;,Volkswagen;Subcompact;,Year,nan
Hyundai;Pickup;,Volkswagen;SUV;,Year,nan
Hyundai;Pickup;,Volkswagen;Pickup;,Year,nan
Hyundai;Pickup;,Volkswagen;MPV;,Year,nan
Hyundai;MPV;,Mazda;Compact;,Year,nan
Hyundai;MPV;,Mazda;Fullsize;,Year,nan
Hyundai;MPV;,Mazda;Midsize;,Year,nan
Hyundai;MPV;,Mazda;Sporty;,Year,nan
Hyundai;MPV;,Mazda;Subcompact;,Year,nan
Hyundai;MPV;,Mazda;SUV;,Year,nan
Hyundai;MPV;,Mazda;Pickup;,Year,nan
Hyundai;MPV;,Mazda;MPV;,Year,nan
Hyundai;MPV;,Toyota;Compact;,Year,nan
Hyundai;MPV;,Toyota;Fullsize;,Year,nan
Hyundai;MPV;,Toyota;Midsize;,Year,nan
Hyundai;MPV;,Toyota;Sporty;,Year,nan
Hyundai;MPV;,Toyota;Subcompact;,Year,nan
Hyundai;MPV;,Toyota;SUV;,Year,nan
Hyundai;MPV;,Toyota;Pickup;,Year,nan
Hyundai;MPV;,Toyota;MPV;,Year,nan
Hyundai;MPV;,Volkswagen;Compact;,Year,nan
Hyundai;MPV;,Volkswagen;Fullsize;,Year,nan
Hyundai;MPV;,Volkswagen;Midsize;,Year,nan
Hyundai;MPV;,Volkswagen;Sporty;,Year,nan
Hyundai;MPV;,Volkswagen;Subcompact;,Year,nan
Hyundai;MPV;,Volkswagen;SUV;,Year,nan
Hyundai;MPV;,Volkswagen;Pickup;,Year,nan
Hyundai;MPV;,Volkswagen;MPV;,Year,nan
Mazda;Compact;,Mazda;Fullsize;,Year,nan
Mazda;Compact;,Mazda;Midsize;,Year,0.8880484039818846
Mazda;Compact;,Mazda;Sporty;,Year,nan
Mazda;Compact;,Mazda;Subcompact;,Year,-0.32044565840920225
Mazda;Compact;,Mazda;SUV;,Year,0.7548311072609247
Mazda;Compact;,Mazda;Pickup;,Year,nan
Mazda;Compact;,Mazda;MPV;,Year,-0.4704697620945175
Mazda;Compact;,Toyota;Compact;,Year,nan
Mazda;Compact;,Toyota;Fullsize;,Year,nan
Mazda;Compact;,Toyota;Midsize;,Year,0.7925754659333906
Mazda;Compact;,Toyota;Sporty;,Year,nan
Mazda;Compact;,Toyota;Subcompact;,Year,0.6633395451848414
Mazda;Compact;,Toyota;SUV;,Year,0.9479036840286535
Mazda;Compact;,Toyota;Pickup;,Year,nan
Mazda;Compact;,Toyota;MPV;,Year,nan
Mazda;Compact;,Volkswagen;Compact;,Year,-0.28628504494713336
Mazda;Compact;,Volkswagen;Fullsize;,Year,nan
Mazda;Compact;,Volkswagen;Midsize;,Year,-0.13384837118617487
Mazda;Compact;,Volkswagen;Sporty;,Year,0.7945771704397115
Mazda;Compact;,Volkswagen;Subcompact;,Year,0.8340720253597701
Mazda;Compact;,Volkswagen;SUV;,Year,-0.3507444179272242
Mazda;Compact;,Volkswagen;Pickup;,Year,nan
Mazda;Compact;,Volkswagen;MPV;,Year,nan
Mazda;Fullsize;,Mazda;Midsize;,Year,nan
Mazda;Fullsize;,Mazda;Sporty;,Year,nan
Mazda;Fullsize;,Mazda;Subcompact;,Year,nan
Mazda;Fullsize;,Mazda;SUV;,Year,nan
Mazda;Fullsize;,Mazda;Pickup;,Year,nan
Mazda;Fullsize;,Mazda;MPV;,Year,nan
Mazda;Fullsize;,Toyota;Compact;,Year,nan
Mazda;Fullsize;,Toyota;Fullsize;,Year,nan
Mazda;Fullsize;,Toyota;Midsize;,Year,nan
Mazda;Fullsize;,Toyota;Sporty;,Year,nan
Mazda;Fullsize;,Toyota;Subcompact;,Year,nan
Mazda;Fullsize;,Toyota;SUV;,Year,nan
Mazda;Fullsize;,Toyota;Pickup;,Year,nan
Mazda;Fullsize;,Toyota;MPV;,Year,nan
Mazda;Fullsize;,Volkswagen;Compact;,Year,nan
Mazda;Fullsize;,Volkswagen;Fullsize;,Year,nan
Mazda;Fullsize;,Volkswagen;Midsize;,Year,nan
Mazda;Fullsize;,Volkswagen;Sporty;,Year,nan
Mazda;Fullsize;,Volkswagen;Subcompact;,Year,nan
Mazda;Fullsize;,Volkswagen;SUV;,Year,nan
Mazda;Fullsize;,Volkswagen;Pickup;,Year,nan
Mazda;Fullsize;,Volkswagen;MPV;,Year,nan
Mazda;Midsize;,Mazda;Sporty;,Year,nan
Mazda;Midsize;,Mazda;Subcompact;,Year,-0.4355473997446743
Mazda;Midsize;,Mazda;SUV;,Year,0.513180839461752
Mazda;Midsize;,Mazda;Pickup;,Year,nan
Mazda;Midsize;,Mazda;MPV;,Year,-0.13528913450001956
Mazda;Midsize;,Toyota;Compact;,Year,nan
Mazda;Midsize;,Toyota;Fullsize;,Year,nan
Mazda;Midsize;,Toyota;Midsize;,Year,0.9626077964632904
Mazda;Midsize;,Toyota;Sporty;,Year,nan
Mazda;Midsize;,Toyota;Subcompact;,Year,0.9057022413596991
Mazda;Midsize;,Toyota;SUV;,Year,0.7462248872100157
Mazda;Midsize;,Toyota;Pickup;,Year,nan
Mazda;Midsize;,Toyota;MPV;,Year,nan
Mazda;Midsize;,Volkswagen;Compact;,Year,-0.6018240335412962
Mazda;Midsize;,Volkswagen;Fullsize;,Year,nan
Mazda;Midsize;,Volkswagen;Midsize;,Year,-0.4095151807222617
Mazda;Midsize;,Volkswagen;Sporty;,Year,0.9798147085224502
Mazda;Midsize;,Volkswagen;Subcompact;,Year,0.9217556802009501
Mazda;Midsize;,Volkswagen;SUV;,Year,-0.6343041415993411
Mazda;Midsize;,Volkswagen;Pickup;,Year,nan
Mazda;Midsize;,Volkswagen;MPV;,Year,nan
Mazda;Sporty;,Mazda;Subcompact;,Year,nan
Mazda;Sporty;,Mazda;SUV;,Year,nan
Mazda;Sporty;,Mazda;Pickup;,Year,nan
Mazda;Sporty;,Mazda;MPV;,Year,nan
Mazda;Sporty;,Toyota;Compact;,Year,nan
Mazda;Sporty;,Toyota;Fullsize;,Year,nan
Mazda;Sporty;,Toyota;Midsize;,Year,nan
Mazda;Sporty;,Toyota;Sporty;,Year,nan
Mazda;Sporty;,Toyota;Subcompact;,Year,nan
Mazda;Sporty;,Toyota;SUV;,Year,nan
Mazda;Sporty;,Toyota;Pickup;,Year,nan
Mazda;Sporty;,Toyota;MPV;,Year,nan
Mazda;Sporty;,Volkswagen;Compact;,Year,nan
Mazda;Sporty;,Volkswagen;Fullsize;,Year,nan
Mazda;Sporty;,Volkswagen;Midsize;,Year,nan
Mazda;Sporty;,Volkswagen;Sporty;,Year,nan
Mazda;Sporty;,Volkswagen;Subcompact;,Year,nan
Mazda;Sporty;,Volkswagen;SUV;,Year,nan
Mazda;Sporty;,Volkswagen;Pickup;,Year,nan
Mazda;Sporty;,Volkswagen;MPV;,Year,nan
Mazda;Subcompact;,Mazda;SUV;,Year,0.3155754191094162
Mazda;Subcompact;,Mazda;Pickup;,Year,nan
Mazda;Subcompact;,Mazda;MPV;,Year,0.2242048356163725
Mazda;Subcompact;,Toyota;Compact;,Year,nan
Mazda;Subcompact;,Toyota;Fullsize;,Year,nan
Mazda;Subcompact;,Toyota;Midsize;,Year,-0.6160870773078165
Mazda;Subcompact;,Toyota;Sporty;,Year,nan
Mazda;Subcompact;,Toyota;Subcompact;,Year,-0.6958903986289746
Mazda;Subcompact;,Toyota;SUV;,Year,-0.3040056805836923
Mazda;Subcompact;,Toyota;Pickup;,Year,nan
Mazda;Subcompact;,Toyota;MPV;,Year,nan
Mazda;Subcompact;,Volkswagen;Compact;,Year,0.8329802667039989
Mazda;Subcompact;,Volkswagen;Fullsize;,Year,nan
Mazda;Subcompact;,Volkswagen;Midsize;,Year,0.9140182864628028
Mazda;Subcompact;,Volkswagen;Sporty;,Year,-0.3876994320858869
Mazda;Subcompact;,Volkswagen;Subcompact;,Year,-0.7393252888125604
Mazda;Subcompact;,Volkswagen;SUV;,Year,0.89084199608538
Mazda;Subcompact;,Volkswagen;Pickup;,Year,nan
Mazda;Subcompact;,Volkswagen;MPV;,Year,nan
Mazda;SUV;,Mazda;Pickup;,Year,nan
Mazda;SUV;,Mazda;MPV;,Year,-0.5478475661870935
Mazda;SUV;,Toyota;Compact;,Year,nan
Mazda;SUV;,Toyota;Fullsize;,Year,nan
Mazda;SUV;,Toyota;Midsize;,Year,0.33671790982574534
Mazda;SUV;,Toyota;Sporty;,Year,nan
Mazda;SUV;,Toyota;Subcompact;,Year,0.13121321435903477
Mazda;SUV;,Toyota;SUV;,Year,0.805028226486472
Mazda;SUV;,Toyota;Pickup;,Year,nan
Mazda;SUV;,Toyota;MPV;,Year,nan
Mazda;SUV;,Volkswagen;Compact;,Year,0.27125882207757707
Mazda;SUV;,Volkswagen;Fullsize;,Year,nan
Mazda;SUV;,Volkswagen;Midsize;,Year,0.5285156361477875
Mazda;SUV;,Volkswagen;Sporty;,Year,0.40902625944761356
Mazda;SUV;,Volkswagen;Subcompact;,Year,0.2964244415165181
Mazda;SUV;,Volkswagen;SUV;,Year,0.2689586428410542
Mazda;SUV;,Volkswagen;Pickup;,Year,nan
Mazda;SUV;,Volkswagen;MPV;,Year,nan
Mazda;Pickup;,Mazda;MPV;,Year,nan
Mazda;Pickup;,Toyota;Compact;,Year,nan
Mazda;Pickup;,Toyota;Fullsize;,Year,nan
Mazda;Pickup;,Toyota;Midsize;,Year,nan
Mazda;Pickup;,Toyota;Sporty;,Year,nan
Mazda;Pickup;,Toyota;Subcompact;,Year,nan
Mazda;Pickup;,Toyota;SUV;,Year,nan
Mazda;Pickup;,Toyota;Pickup;,Year,nan
Mazda;Pickup;,Toyota;MPV;,Year,nan
Mazda;Pickup;,Volkswagen;Compact;,Year,nan
Mazda;Pickup;,Volkswagen;Fullsize;,Year,nan
Mazda;Pickup;,Volkswagen;Midsize;,Year,nan
Mazda;Pickup;,Volkswagen;Sporty;,Year,nan
Mazda;Pickup;,Volkswagen;Subcompact;,Year,nan
Mazda;Pickup;,Volkswagen;SUV;,Year,nan
Mazda;Pickup;,Volkswagen;Pickup;,Year,nan
Mazda;Pickup;,Volkswagen;MPV;,Year,nan
Mazda;MPV;,Toyota;Compact;,Year,nan
Mazda;MPV;,Toyota;Fullsize;,Year,nan
Mazda;MPV;,Toyota;Midsize;,Year,-0.15700929919531814
Mazda;MPV;,Toyota;Sporty;,Year,nan
Mazda;MPV;,Toyota;Subcompact;,Year,-0.0027279842946207056
Mazda;MPV;,Toyota;SUV;,Year,-0.7239259104417141
Mazda;MPV;,Toyota;Pickup;,Year,nan
Mazda;MPV;,Toyota;MPV;,Year,nan
Mazda;MPV;,Volkswagen;Compact;,Year,-0.049467863997647354
Mazda;MPV;,Volkswagen;Fullsize;,Year,nan
Mazda;MPV;,Volkswagen;Midsize;,Year,-0.18108190647522054
Mazda;MPV;,Volkswagen;Sporty;,Year,0.06385303929095576
Mazda;MPV;,Volkswagen;Subcompact;,Year,-0.2582221132449505
Mazda;MPV;,Volkswagen;SUV;,Year,-0.041711478127850615
Mazda;MPV;,Volkswagen;Pickup;,Year,nan
Mazda;MPV;,Volkswagen;MPV;,Year,nan
Toyota;Compact;,Toyota;Fullsize;,Year,nan
Toyota;Compact;,Toyota;Midsize;,Year,nan
Toyota;Compact;,Toyota;Sporty;,Year,nan
Toyota;Compact;,Toyota;Subcompact;,Year,nan
Toyota;Compact;,Toyota;SUV;,Year,nan
Toyota;Compact;,Toyota;Pickup;,Year,nan
Toyota;Compact;,Toyota;MPV;,Year,nan
Toyota;Compact;,Volkswagen;Compact;,Year,nan
Toyota;Compact;,Volkswagen;Fullsize;,Year,nan
Toyota;Compact;,Volkswagen;Midsize;,Year,nan
Toyota;Compact;,Volkswagen;Sporty;,Year,nan
Toyota;Compact;,Volkswagen;Subcompact;,Year,nan
Toyota;Compact;,Volkswagen;SUV;,Year,nan
Toyota;Compact;,Volkswagen;Pickup;,Year,nan
Toyota;Compact;,Volkswagen;MPV;,Year,nan
Toyota;Fullsize;,Toyota;Midsize;,Year,nan
Toyota;Fullsize;,Toyota;Sporty;,Year,nan
Toyota;Fullsize;,Toyota;Subcompact;,Year,nan
Toyota;Fullsize;,Toyota;SUV;,Year,nan
Toyota;Fullsize;,Toyota;Pickup;,Year,nan
Toyota;Fullsize;,Toyota;MPV;,Year,nan
Toyota;Fullsize;,Volkswagen;Compact;,Year,nan
Toyota;Fullsize;,Volkswagen;Fullsize;,Year,nan
Toyota;Fullsize;,Volkswagen;Midsize;,Year,nan
Toyota;Fullsize;,Volkswagen;Sporty;,Year,nan
Toyota;Fullsize;,Volkswagen;Subcompact;,Year,nan
Toyota;Fullsize;,Volkswagen;SUV;,Year,nan
Toyota;Fullsize;,Volkswagen;Pickup;,Year,nan
Toyota;Fullsize;,Volkswagen;MPV;,Year,nan
Toyota;Midsize;,Toyota;Sporty;,Year,nan
Toyota;Midsize;,Toyota;Subcompact;,Year,0.9765155652076647
Toyota;Midsize;,Toyota;SUV;,Year,0.6779184876710231
Toyota;Midsize;,Toyota;Pickup;,Year,nan
Toyota;Midsize;,Toyota;MPV;,Year,nan
Toyota;Midsize;,Volkswagen;Compact;,Year,-0.7873822020846055
Toyota;Midsize;,Volkswagen;Fullsize;,Year,nan
Toyota;Midsize;,Volkswagen;Midsize;,Year,-0.591485717215145
Toyota;Midsize;,Volkswagen;Sporty;,Year,0.9403172300276079
Toyota;Midsize;,Volkswagen;Subcompact;,Year,0.9570744352713918
Toyota;Midsize;,Volkswagen;SUV;,Year,-0.8037679940359219
Toyota;Midsize;,Volkswagen;Pickup;,Year,nan
Toyota;Midsize;,Volkswagen;MPV;,Year,nan
Toyota;Sporty;,Toyota;Subcompact;,Year,nan
Toyota;Sporty;,Toyota;SUV;,Year,nan
Toyota;Sporty;,Toyota;Pickup;,Year,nan
Toyota;Sporty;,Toyota;MPV;,Year,nan
Toyota;Sporty;,Volkswagen;Compact;,Year,nan
Toyota;Sporty;,Volkswagen;Fullsize;,Year,nan
Toyota;Sporty;,Volkswagen;Midsize;,Year,nan
Toyota;Sporty;,Volkswagen;Sporty;,Year,nan
Toyota;Sporty;,Volkswagen;Subcompact;,Year,nan
Toyota;Sporty;,Volkswagen;SUV;,Year,nan
Toyota;Sporty;,Volkswagen;Pickup;,Year,nan
Toyota;Sporty;,Volkswagen;MPV;,Year,nan
Toyota;Subcompact;,Toyota;SUV;,Year,0.517968602222528
Toyota;Subcompact;,Toyota;Pickup;,Year,nan
Toyota;Subcompact;,Toyota;MPV;,Year,nan
Toyota;Subcompact;,Volkswagen;Compact;,Year,-0.8797660877157627
Toyota;Subcompact;,Volkswagen;Fullsize;,Year,nan
Toyota;Subcompact;,Volkswagen;Midsize;,Year,-0.7334251484430656
Toyota;Subcompact;,Volkswagen;Sporty;,Year,0.9134487355004333
Toyota;Subcompact;,Volkswagen;Subcompact;,Year,0.9352098755212264
Toyota;Subcompact;,Volkswagen;SUV;,Year,-0.8973834434792113
Toyota;Subcompact;,Volkswagen;Pickup;,Year,nan
Toyota;Subcompact;,Volkswagen;MPV;,Year,nan
Toyota;SUV;,Toyota;Pickup;,Year,nan
Toyota;SUV;,Toyota;MPV;,Year,nan
Toyota;SUV;,Volkswagen;Compact;,Year,-0.2019649993908225
Toyota;SUV;,Volkswagen;Fullsize;,Year,nan
Toyota;SUV;,Volkswagen;Midsize;,Year,-0.017062785554619653
Toyota;SUV;,Volkswagen;Sporty;,Year,0.6033497123859028
Toyota;SUV;,Volkswagen;Subcompact;,Year,0.7336722636210644
Toyota;SUV;,Volkswagen;SUV;,Year,-0.24804492560742183
Toyota;SUV;,Volkswagen;Pickup;,Year,nan
Toyota;SUV;,Volkswagen;MPV;,Year,nan
Toyota;Pickup;,Toyota;MPV;,Year,nan
Toyota;Pickup;,Volkswagen;Compact;,Year,nan
Toyota;Pickup;,Volkswagen;Fullsize;,Year,nan
Toyota;Pickup;,Volkswagen;Midsize;,Year,nan
Toyota;Pickup;,Volkswagen;Sporty;,Year,nan
Toyota;Pickup;,Volkswagen;Subcompact;,Year,nan
Toyota;Pickup;,Volkswagen;SUV;,Year,nan
Toyota;Pickup;,Volkswagen;Pickup;,Year,nan
Toyota;Pickup;,Volkswagen;MPV;,Year,nan
Toyota;MPV;,Volkswagen;Compact;,Year,nan
Toyota;MPV;,Volkswagen;Fullsize;,Year,nan
Toyota;MPV;,Volkswagen;Midsize;,Year,nan
Toyota;MPV;,Volkswagen;Sporty;,Year,nan
Toyota;MPV;,Volkswagen;Subcompact;,Year,nan
Toyota;MPV;,Volkswagen;SUV;,Year,nan
Toyota;MPV;,Volkswagen;Pickup;,Year,nan
Toyota;MPV;,Volkswagen;MPV;,Year,nan
Volkswagen;Compact;,Volkswagen;Fullsize;,Year,nan
Volkswagen;Compact;,Volkswagen;Midsize;,Year,0.899682095838304
Volkswagen;Compact;,Volkswagen;Sporty;,Year,-0.6216311707359342
Volkswagen;Compact;,Volkswagen;Subcompact;,Year,-0.746380179879043
Volkswagen;Compact;,Volkswagen;SUV;,Year,0.9853934198175227
Volkswagen;Compact;,Volkswagen;Pickup;,Year,nan
Volkswagen;Compact;,Volkswagen;MPV;,Year,nan
Volkswagen;Fullsize;,Volkswagen;Midsize;,Year,nan
Volkswagen;Fullsize;,Volkswagen;Sporty;,Year,nan
Volkswagen;Fullsize;,Volkswagen;Subcompact;,Year,nan
Volkswagen;Fullsize;,Volkswagen;SUV;,Year,nan
Volkswagen;Fullsize;,Volkswagen;Pickup;,Year,nan
Volkswagen;Fullsize;,Volkswagen;MPV;,Year,nan
Volkswagen;Midsize;,Volkswagen;Sporty;,Year,-0.44468283871207404
Volkswagen;Midsize;,Volkswagen;Subcompact;,Year,-0.6519803635841045
Volkswagen;Midsize;,Volkswagen;SUV;,Year,0.9417005898477713
Volkswagen;Midsize;,Volkswagen;Pickup;,Year,nan
Volkswagen;Midsize;,Volkswagen;MPV;,Year,nan
Volkswagen;Sporty;,Volkswagen;Subcompact;,Year,0.8722448023432339
Volkswagen;Sporty;,Volkswagen;SUV;,Year,-0.6484537064101293
Volkswagen;Sporty;,Volkswagen;Pickup;,Year,nan
Volkswagen;Sporty;,Volkswagen;MPV;,Year,nan
Volkswagen;Subcompact;,Volkswagen;SUV;,Year,-0.8056231832157912
Volkswagen;Subcompact;,Volkswagen;Pickup;,Year,nan
Volkswagen;Subcompact;,Volkswagen;MPV;,Year,nan
Volkswagen;SUV;,Volkswagen;Pickup;,Year,nan
Volkswagen;SUV;,Volkswagen;MPV;,Year,nan
Volkswagen;Pickup;,Volkswagen;MPV;,Year,nan
